1	0
100001	0
200001	0
300001	0.234550139
400001	0.234550139
500001	1.993676178
600001	1.407300831
700001	1.055475623
800001	2.345501386
900001	3.049151801
1000001	3.400977009
1100001	2.814601663
1200001	3.635527148
1300001	1.759126039
1400001	0.703650416
1500001	2.462776455
1600001	2.931876732
1700001	2.228226316
1800001	1.759126039
1900001	5.394653187
2000001	2.462776455
2100001	1.64185097
2200001	3.635527148
2300001	1.64185097
2400001	4.691002771
2500001	2.580051524
2600001	2.580051524
2700001	5.746478395
2800001	2.228226316
2900001	0.938200554
3000001	1.055475623
3100001	6.919229087
3200001	2.345501386
3300001	2.345501386
3400001	5.042827979
3500001	4.221902494
3600001	1.876401108
3700001	3.635527148
3800001	7.505604434
3900001	7.388329364
4000001	6.684678949
4100001	3.635527148
4200001	7.271054295
4300001	5.746478395
4400001	4.104627425
4500001	1.876401108
4600001	1.759126039
4700001	5.160103048
4800001	9.499280611
4900001	6.332853741
5000001	5.511928256
5100001	3.518252078
5200001	7.036504157
5300001	1.876401108
5400001	3.16642687
5500001	4.221902494
5600001	2.110951247
5700001	1.290025762
5800001	1.524575901
5900001	2.228226316
6000001	2.345501386
6100001	1.290025762
6200001	4.573727702
6300001	3.049151801
6400001	3.987352355
6500001	3.400977009
6600001	3.752802217
6700001	1.524575901
6800001	3.518252078
6900001	1.876401108
7000001	10.20293103
7100001	3.987352355
7200001	2.697326593
7300001	2.462776455
7400001	1.64185097
7500001	2.580051524
7600001	2.110951247
7700001	2.345501386
7800001	1.524575901
7900001	8.678355127
8000001	3.987352355
8100001	6.215578672
8200001	3.28370194
8300001	3.28370194
8400001	2.345501386
8500001	4.80827784
8600001	3.400977009
8700001	1.407300831
8800001	2.814601663
8900001	4.221902494
9000001	1.524575901
9100001	2.345501386
9200001	2.462776455
9300001	0.117275069
9400001	2.345501386
9500001	4.92555291
9600001	3.16642687
9700001	4.339177563
9800001	5.394653187
9900001	1.524575901
10000001	8.09197978
10100001	9.499280611
10200001	6.56740388
10300001	3.635527148
10400001	3.28370194
10500001	3.870077286
10600001	2.814601663
10700001	3.400977009
10800001	2.697326593
10900001	2.931876732
11000001	3.987352355
11100001	2.110951247
11200001	1.876401108
11300001	2.345501386
11400001	1.172750693
11500001	0.938200554
11600001	1.407300831
11700001	1.407300831
11800001	1.993676178
11900001	2.228226316
12000001	2.931876732
12100001	4.221902494
12200001	7.622879503
12300001	2.110951247
12400001	1.759126039
12500001	5.160103048
12600001	7.505604434
12700001	3.049151801
12800001	1.993676178
12900001	1.290025762
13000001	2.931876732
13100001	5.042827979
13200001	0.938200554
13300001	0.820925485
13400001	1.876401108
13500001	3.635527148
13600001	1.993676178
13700001	3.987352355
13800001	2.228226316
13900001	1.64185097
14000001	3.16642687
14100001	1.876401108
14200001	1.993676178
14300001	1.64185097
14400001	6.215578672
14500001	1.172750693
14600001	3.752802217
14700001	1.055475623
14800001	1.64185097
14900001	1.172750693
15000001	1.172750693
15100001	0.938200554
15200001	3.752802217
15300001	1.64185097
15400001	1.524575901
15500001	0.586375346
15600001	2.110951247
15700001	1.055475623
15800001	0.234550139
15900001	0.820925485
16000001	0.469100277
16100001	0.703650416
16200001	1.524575901
16300001	3.518252078
16400001	3.987352355
16500001	3.870077286
16600001	2.814601663
16700001	4.221902494
16800001	1.64185097
16900001	5.629203325
17000001	1.993676178
17100001	1.524575901
17200001	2.345501386
17300001	1.172750693
17400001	1.64185097
17500001	0.117275069
17600001	0.117275069
17700001	0.469100277
17800001	0.469100277
17900001	1.993676178
18000001	0.938200554
18100001	0.703650416
18200001	0.469100277
18300001	0.351825208
18400001	0.234550139
18500001	0.234550139
18600001	0.234550139
18700001	0.234550139
18800001	1.407300831
18900001	0.117275069
19000001	0.117275069
19100001	0.469100277
19200001	0.469100277
19300001	0
19400001	0.351825208
19500001	0.117275069
19600001	0.234550139
19700001	0.117275069
19800001	1.172750693
19900001	0.234550139
20000001	0.586375346
20100001	0.117275069
20200001	0.234550139
20300001	0
20400001	0.234550139
20500001	0.703650416
20600001	0.351825208
20700001	0.234550139
20800001	0
20900001	2.345501386
21000001	1.172750693
21100001	0.351825208
21200001	0.117275069
21300001	0.117275069
21400001	0
21500001	0.351825208
21600001	0
21700001	0
21800001	0
21900001	0
22000001	0.117275069
22100001	0
22200001	2.814601663
22300001	3.870077286
22400001	0.351825208
22500001	0.117275069
22600001	0
22700001	0
22800001	0.234550139
22900001	0
23000001	0
